Category,Audience Name,Description
Propensity & Interests,Propensity & Interests > Grocery > Peanut Butter > Peanut Butter-Jif,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Peanut Butter > Peanut Butter-Peter Pan,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Peanut Butter > Peanut Butter-Skippy,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Peanut Butter > Peanut Butter-Sucker's,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Pickles > Pickles-Claussen,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Pickles > Pickles-Vlasic,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Potato Chips > Potato Chips-Baked! Lay's,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Potato Chips > Potato Chips-Cape Cod,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Potato Chips > Potato Chips-Lay's,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Potato Chips > Potato Chips-Lay's (Regular),"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Potato Chips > Potato Chips-Pringles,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Potato Chips > Potato Chips-Ruffles,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Potato Chips > Potato Chips-Utz,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Potato Chips > Potato Chips-Wavy Lay's,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Potato Chips > Potato Chips-Wise,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Prepared Meals > Microwave Dinners-Chef Boyardee Microwave,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Prepared Meals > Prepared Lunch Kits-Oscar Mayer Lunchables,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Prepared Meals > Prepared Lunch Kits-Starkist Tuna Salad Lunch Kits,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Pretzels > Pretzels-Rold Gold,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Pretzels > Pretzels-Snyder's Of Hanover,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Pretzels > Pretzels-Utz,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Rice > Rice/Rice Dishes-(No Suggestions),"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Rice > Rice/Rice Dishes-Carolina,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Rice > Rice/Rice Dishes-Goya,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Rice > Rice/Rice Dishes-Minute,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Rice > Rice/Rice Dishes-Rice-A-Roni,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Rice > Rice/Rice Dishes-Success,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Rice > Rice/Rice Dishes-Uncle Benn's,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Salad > HH Use Bagged Or Packaged Salads,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Diet Cola-Coca-Cola Zero,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Diet Cola-Diet Coke,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Diet Cola-Diet Pepsi,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Non-Cola Carbonated-A&W Diet Root Beer,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Non-Cola Carbonated-Diet 7-Up,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Non-Cola Carbonated-Diet Dr Pepper,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Non-Cola Carbonated-Diet Sprite Zero,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Regular Carb Non-Cola-7-Up,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Regular Carb Non-Cola-A&W Root Beer,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Regular Carb Non-Cola-Bar's Root Beer,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Regular Carb Non-Cola-Canada Dry Ginger ale,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Regular Carb Non-Cola-Crush,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Regular Carb Non-Cola-Dr. Pepper,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Regular Carb Non-Cola-Fanta,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Regular Carb Non-Cola-Mountain Dew,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Regular Carb Non-Cola-Schweppes Ginger Ale,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Regular Carb Non-Cola-Sierra Mist,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
Propensity & Interests,Propensity & Interests > Grocery > Soft Drinks > Regular Carb Non-Cola-Sprite,"Audience is created sourcing data from multiple industry-leading surveys and transactional data sources. Neustar utilizes a nationally recognized, opt-in survey of 25,000+ respondents. This representative study is the result of a comprehensive, continuo is ielded survey inclusive of both English and Spanish speakers. Neustar also includes single-source, customer-level purchase data of over 230+ million U.S. consumers. Data is inclusive of 4,500 individual retailers. All transactions are captured and identified electronically at the point-of-sale. A third source is household-level scanner data, which tracks point-of-sale (POS) scanner sales and promotional activity for grocery, drug, and mass merchandisers (excluding Walmart) stores in the U.S."
